,season,holiday,workingday,casual,registered,count,date,hour,weekday,month
1998,Summer,0,1,0,2,2,2011/5/10,4,Tuesday,May
1999,Summer,0,1,1,28,29,2011/5/10,5,Tuesday,May
2000,Summer,0,1,9,103,112,2011/5/10,6,Tuesday,May
2001,Summer,0,1,13,301,314,2011/5/10,7,Tuesday,May
2002,Summer,0,1,28,397,425,2011/5/10,8,Tuesday,May
2003,Summer,0,1,29,176,205,2011/5/10,9,Tuesday,May
2004,Summer,0,1,27,100,127,2011/5/10,10,Tuesday,May
2005,Summer,0,1,17,108,125,2011/5/10,11,Tuesday,May
2006,Summer,0,1,47,170,217,2011/5/10,12,Tuesday,May
2007,Summer,0,1,50,152,202,2011/5/10,13,Tuesday,May
2008,Summer,0,1,42,134,176,2011/5/10,14,Tuesday,May
2009,Summer,0,1,28,152,180,2011/5/10,15,Tuesday,May
2010,Summer,0,1,56,271,327,2011/5/10,16,Tuesday,May
2011,Summer,0,1,79,532,611,2011/5/10,17,Tuesday,May
2012,Summer,0,1,70,480,550,2011/5/10,18,Tuesday,May
2013,Summer,0,1,69,365,434,2011/5/10,19,Tuesday,May
2014,Summer,0,1,50,241,291,2011/5/10,20,Tuesday,May
2015,Summer,0,1,30,173,203,2011/5/10,21,Tuesday,May
2016,Summer,0,1,29,121,150,2011/5/10,22,Tuesday,May
2017,Summer,0,1,9,72,81,2011/5/10,23,Tuesday,May
2018,Summer,0,1,8,30,38,2011/5/11,0,Wednesday,May
2019,Summer,0,1,4,16,20,2011/5/11,1,Wednesday,May
2020,Summer,0,1,6,4,10,2011/5/11,2,Wednesday,May
2021,Summer,0,1,0,3,3,2011/5/11,3,Wednesday,May
2022,Summer,0,1,0,2,2,2011/5/11,4,Wednesday,May
2023,Summer,0,1,0,20,20,2011/5/11,5,Wednesday,May
2024,Summer,0,1,6,93,99,2011/5/11,6,Wednesday,May
2025,Summer,0,1,25,293,318,2011/5/11,7,Wednesday,May
2026,Summer,0,1,21,421,442,2011/5/11,8,Wednesday,May
2027,Summer,0,1,21,182,203,2011/5/11,9,Wednesday,May
2028,Summer,0,1,30,124,154,2011/5/11,10,Wednesday,May
2029,Summer,0,1,18,123,141,2011/5/11,11,Wednesday,May
2030,Summer,0,1,41,185,226,2011/5/11,12,Wednesday,May
2031,Summer,0,1,36,157,193,2011/5/11,13,Wednesday,May
2032,Summer,0,1,36,141,177,2011/5/11,14,Wednesday,May
2033,Summer,0,1,48,131,179,2011/5/11,15,Wednesday,May
2034,Summer,0,1,49,240,289,2011/5/11,16,Wednesday,May
2035,Summer,0,1,17,242,259,2011/5/11,17,Wednesday,May
2036,Summer,0,1,40,234,274,2011/5/11,18,Wednesday,May
2037,Summer,0,1,60,341,401,2011/5/11,19,Wednesday,May
2038,Summer,0,1,28,245,273,2011/5/11,20,Wednesday,May
2039,Summer,0,1,32,202,234,2011/5/11,21,Wednesday,May
2040,Summer,0,1,12,134,146,2011/5/11,22,Wednesday,May
2041,Summer,0,1,12,69,81,2011/5/11,23,Wednesday,May
2042,Summer,0,1,5,39,44,2011/5/12,0,Thursday,May
2043,Summer,0,1,1,16,17,2011/5/12,1,Thursday,May
2044,Summer,0,1,1,14,15,2011/5/12,2,Thursday,May
2045,Summer,0,1,0,5,5,2011/5/12,3,Thursday,May
2046,Summer,0,1,1,5,6,2011/5/12,4,Thursday,May
2047,Summer,0,1,2,27,29,2011/5/12,5,Thursday,May
2048,Summer,0,1,9,103,112,2011/5/12,6,Thursday,May
2049,Summer,0,1,14,283,297,2011/5/12,7,Thursday,May
2050,Summer,0,1,27,394,421,2011/5/12,8,Thursday,May
2051,Summer,0,1,21,191,212,2011/5/12,9,Thursday,May
2052,Summer,0,1,28,119,147,2011/5/12,10,Thursday,May
2053,Summer,0,1,43,136,179,2011/5/12,11,Thursday,May
2054,Summer,0,1,43,164,207,2011/5/12,12,Thursday,May
2055,Summer,0,1,48,170,218,2011/5/12,13,Thursday,May
2056,Summer,0,1,43,148,191,2011/5/12,14,Thursday,May
2057,Summer,0,1,54,163,217,2011/5/12,15,Thursday,May
2058,Summer,0,1,50,238,288,2011/5/12,16,Thursday,May
2059,Summer,0,1,54,540,594,2011/5/12,17,Thursday,May
2060,Summer,0,1,64,463,527,2011/5/12,18,Thursday,May
2061,Summer,0,1,59,305,364,2011/5/12,19,Thursday,May
2062,Summer,0,1,56,220,276,2011/5/12,20,Thursday,May
2063,Summer,0,1,31,192,223,2011/5/12,21,Thursday,May
2064,Summer,0,1,25,147,172,2011/5/12,22,Thursday,May
2065,Summer,0,1,16,87,103,2011/5/12,23,Thursday,May
2066,Summer,0,1,6,46,52,2011/5/13,0,Friday,May
2067,Summer,0,1,5,15,20,2011/5/13,1,Friday,May
2068,Summer,0,1,3,8,11,2011/5/13,2,Friday,May
2069,Summer,0,1,2,2,4,2011/5/13,3,Friday,May
2070,Summer,0,1,2,3,5,2011/5/13,4,Friday,May
2071,Summer,0,1,1,24,25,2011/5/13,5,Friday,May
2072,Summer,0,1,6,76,82,2011/5/13,6,Friday,May
2073,Summer,0,1,16,141,157,2011/5/13,7,Friday,May
2074,Summer,0,1,26,361,387,2011/5/13,8,Friday,May
2075,Summer,0,1,18,215,233,2011/5/13,9,Friday,May
2076,Summer,0,1,31,99,130,2011/5/13,10,Friday,May
2077,Summer,0,1,56,90,146,2011/5/13,11,Friday,May
2078,Summer,0,1,53,170,223,2011/5/13,12,Friday,May
2079,Summer,0,1,69,157,226,2011/5/13,13,Friday,May
2080,Summer,0,1,70,120,190,2011/5/13,14,Friday,May
2081,Summer,0,1,56,142,198,2011/5/13,15,Friday,May
2082,Summer,0,1,44,256,300,2011/5/13,16,Friday,May
2083,Summer,0,1,62,429,491,2011/5/13,17,Friday,May
2084,Summer,0,1,39,359,398,2011/5/13,18,Friday,May
2085,Summer,0,1,25,245,270,2011/5/13,19,Friday,May
2086,Summer,0,1,22,130,152,2011/5/13,20,Friday,May
2087,Summer,0,1,24,130,154,2011/5/13,21,Friday,May
2088,Summer,0,1,25,107,132,2011/5/13,22,Friday,May
2089,Summer,0,1,31,88,119,2011/5/13,23,Friday,May
2090,Summer,0,0,24,78,102,2011/5/14,0,Saturday,May
2091,Summer,0,0,18,64,82,2011/5/14,1,Saturday,May
2092,Summer,0,0,15,37,52,2011/5/14,2,Saturday,May
2093,Summer,0,0,5,30,35,2011/5/14,3,Saturday,May
2094,Summer,0,0,1,4,5,2011/5/14,4,Saturday,May
2095,Summer,0,0,7,7,14,2011/5/14,5,Saturday,May
2096,Summer,0,0,2,9,11,2011/5/14,6,Saturday,May
2097,Summer,0,0,4,28,32,2011/5/14,7,Saturday,May
2098,Summer,0,0,16,72,88,2011/5/14,8,Saturday,May
2099,Summer,0,0,14,86,100,2011/5/14,9,Saturday,May
2100,Summer,0,0,34,133,167,2011/5/14,10,Saturday,May
2101,Summer,0,0,72,207,279,2011/5/14,11,Saturday,May
2102,Summer,0,0,75,204,279,2011/5/14,12,Saturday,May
2103,Summer,0,0,68,180,248,2011/5/14,13,Saturday,May
2104,Summer,0,0,57,159,216,2011/5/14,14,Saturday,May
2105,Summer,0,0,73,221,294,2011/5/14,15,Saturday,May
2106,Summer,0,0,107,188,295,2011/5/14,16,Saturday,May
2107,Summer,0,0,78,194,272,2011/5/14,17,Saturday,May
2108,Summer,0,0,88,216,304,2011/5/14,18,Saturday,May
2109,Summer,0,0,69,179,248,2011/5/14,19,Saturday,May
2110,Summer,0,0,42,115,157,2011/5/14,20,Saturday,May
2111,Summer,0,0,15,44,59,2011/5/14,21,Saturday,May
2112,Summer,0,0,7,19,26,2011/5/14,22,Saturday,May
2113,Summer,0,0,11,33,44,2011/5/14,23,Saturday,May
2114,Summer,0,0,5,34,39,2011/5/15,0,Sunday,May
2115,Summer,0,0,4,43,47,2011/5/15,1,Sunday,May
2116,Summer,0,0,13,37,50,2011/5/15,2,Sunday,May
2117,Summer,0,0,11,21,32,2011/5/15,3,Sunday,May
2118,Summer,0,0,5,8,13,2011/5/15,4,Sunday,May
2119,Summer,0,0,3,11,14,2011/5/15,5,Sunday,May
2120,Summer,0,0,3,14,17,2011/5/15,6,Sunday,May
2121,Summer,0,0,4,38,42,2011/5/15,7,Sunday,May
2122,Summer,0,0,24,46,70,2011/5/15,8,Sunday,May
2123,Summer,0,0,36,98,134,2011/5/15,9,Sunday,May
2124,Summer,0,0,73,153,226,2011/5/15,10,Sunday,May
2125,Summer,0,0,120,202,322,2011/5/15,11,Sunday,May
2126,Summer,0,0,120,247,367,2011/5/15,12,Sunday,May
2127,Summer,0,0,195,261,456,2011/5/15,13,Sunday,May
2128,Summer,0,0,183,254,437,2011/5/15,14,Sunday,May
2129,Summer,0,0,206,253,459,2011/5/15,15,Sunday,May
2130,Summer,0,0,158,282,440,2011/5/15,16,Sunday,May
2131,Summer,0,0,137,255,392,2011/5/15,17,Sunday,May
2132,Summer,0,0,60,177,237,2011/5/15,18,Sunday,May
2133,Summer,0,0,78,153,231,2011/5/15,19,Sunday,May
2134,Summer,0,0,53,138,191,2011/5/15,20,Sunday,May
2135,Summer,0,0,44,107,151,2011/5/15,21,Sunday,May
2136,Summer,0,0,29,88,117,2011/5/15,22,Sunday,May
2137,Summer,0,0,18,51,69,2011/5/15,23,Sunday,May
2138,Summer,0,1,17,21,38,2011/5/16,0,Monday,May
2139,Summer,0,1,6,8,14,2011/5/16,1,Monday,May
2140,Summer,0,1,4,9,13,2011/5/16,2,Monday,May
2141,Summer,0,1,1,3,4,2011/5/16,3,Monday,May
2142,Summer,0,1,1,5,6,2011/5/16,4,Monday,May
2143,Summer,0,1,1,20,21,2011/5/16,5,Monday,May
2144,Summer,0,1,11,93,104,2011/5/16,6,Monday,May
2145,Summer,0,1,27,245,272,2011/5/16,7,Monday,May
2146,Summer,0,1,28,366,394,2011/5/16,8,Monday,May
2147,Summer,0,1,38,156,194,2011/5/16,9,Monday,May
2148,Summer,0,1,37,75,112,2011/5/16,10,Monday,May
2149,Summer,0,1,56,129,185,2011/5/16,11,Monday,May
2150,Summer,0,1,72,137,209,2011/5/16,12,Monday,May
2151,Summer,0,1,61,153,214,2011/5/16,13,Monday,May
2152,Summer,0,1,76,117,193,2011/5/16,14,Monday,May
2153,Summer,0,1,55,110,165,2011/5/16,15,Monday,May
2154,Summer,0,1,45,181,226,2011/5/16,16,Monday,May
2155,Summer,0,1,47,227,274,2011/5/16,17,Monday,May
2156,Summer,0,1,55,398,453,2011/5/16,18,Monday,May
2157,Summer,0,1,36,272,308,2011/5/16,19,Monday,May
2158,Summer,0,1,31,167,198,2011/5/16,20,Monday,May
2159,Summer,0,1,28,149,177,2011/5/16,21,Monday,May
2160,Summer,0,1,22,105,127,2011/5/16,22,Monday,May
2161,Summer,0,1,18,39,57,2011/5/16,23,Monday,May
2162,Summer,0,1,13,18,31,2011/5/17,0,Tuesday,May
2163,Summer,0,1,7,6,13,2011/5/17,1,Tuesday,May
2164,Summer,0,1,4,4,8,2011/5/17,2,Tuesday,May
2165,Summer,0,1,1,3,4,2011/5/17,3,Tuesday,May
2166,Summer,0,1,2,2,4,2011/5/17,4,Tuesday,May
2167,Summer,0,1,0,22,22,2011/5/17,5,Tuesday,May
2168,Summer,0,1,0,49,49,2011/5/17,6,Tuesday,May
2169,Summer,0,1,13,138,151,2011/5/17,7,Tuesday,May
2170,Summer,0,1,22,325,347,2011/5/17,8,Tuesday,May
2171,Summer,0,1,17,190,207,2011/5/17,9,Tuesday,May
2172,Summer,0,1,31,73,104,2011/5/17,10,Tuesday,May
2173,Summer,0,1,26,104,130,2011/5/17,11,Tuesday,May
2174,Summer,0,1,38,115,153,2011/5/17,12,Tuesday,May
2175,Summer,0,1,31,141,172,2011/5/17,13,Tuesday,May
2176,Summer,0,1,61,123,184,2011/5/17,14,Tuesday,May
2177,Summer,0,1,79,131,210,2011/5/17,15,Tuesday,May
2178,Summer,0,1,73,217,290,2011/5/17,16,Tuesday,May
2179,Summer,0,1,83,521,604,2011/5/17,17,Tuesday,May
2180,Summer,0,1,54,426,480,2011/5/17,18,Tuesday,May
2181,Summer,0,1,51,298,349,2011/5/17,19,Tuesday,May
2182,Summer,0,1,30,253,283,2011/5/17,20,Tuesday,May
2183,Summer,0,1,23,151,174,2011/5/17,21,Tuesday,May
2184,Summer,0,1,12,86,98,2011/5/17,22,Tuesday,May
2185,Summer,0,1,7,49,56,2011/5/17,23,Tuesday,May
2186,Summer,0,1,8,15,23,2011/5/18,0,Wednesday,May
2187,Summer,0,1,3,9,12,2011/5/18,1,Wednesday,May
2188,Summer,0,1,1,5,6,2011/5/18,2,Wednesday,May
2189,Summer,0,1,6,3,9,2011/5/18,3,Wednesday,May
2190,Summer,0,1,1,2,3,2011/5/18,4,Wednesday,May
2191,Summer,0,1,0,9,9,2011/5/18,5,Wednesday,May
2192,Summer,0,1,2,99,101,2011/5/18,6,Wednesday,May
2193,Summer,0,1,14,260,274,2011/5/18,7,Wednesday,May
2194,Summer,0,1,25,428,453,2011/5/18,8,Wednesday,May
2195,Summer,0,1,26,176,202,2011/5/18,9,Wednesday,May
2196,Summer,0,1,33,73,106,2011/5/18,10,Wednesday,May
2197,Summer,0,1,6,17,23,2011/5/18,11,Wednesday,May
2198,Summer,0,1,12,42,54,2011/5/18,12,Wednesday,May
2199,Summer,0,1,30,92,122,2011/5/18,13,Wednesday,May
2200,Summer,0,1,44,94,138,2011/5/18,14,Wednesday,May
2201,Summer,0,1,34,133,167,2011/5/18,15,Wednesday,May
2202,Summer,0,1,53,241,294,2011/5/18,16,Wednesday,May
2203,Summer,0,1,78,487,565,2011/5/18,17,Wednesday,May
2204,Summer,0,1,58,431,489,2011/5/18,18,Wednesday,May
2205,Summer,0,1,43,288,331,2011/5/18,19,Wednesday,May
2206,Summer,0,1,24,189,213,2011/5/18,20,Wednesday,May
2207,Summer,0,1,11,74,85,2011/5/18,21,Wednesday,May
2208,Summer,0,1,14,103,117,2011/5/18,22,Wednesday,May
2209,Summer,0,1,10,49,59,2011/5/18,23,Wednesday,May
2210,Summer,0,1,6,23,29,2011/5/19,0,Thursday,May
2211,Summer,0,1,2,4,6,2011/5/19,1,Thursday,May
2212,Summer,0,1,3,12,15,2011/5/19,2,Thursday,May
2213,Summer,0,1,1,3,4,2011/5/19,3,Thursday,May
2214,Summer,0,1,2,3,5,2011/5/19,4,Thursday,May
2215,Summer,0,1,2,24,26,2011/5/19,5,Thursday,May
2216,Summer,0,1,17,86,103,2011/5/19,6,Thursday,May
2217,Summer,0,1,18,239,257,2011/5/19,7,Thursday,May
2218,Summer,0,1,34,453,487,2011/5/19,8,Thursday,May
2219,Summer,0,1,40,176,216,2011/5/19,9,Thursday,May
2220,Summer,0,1,35,95,130,2011/5/19,10,Thursday,May
2221,Summer,0,1,53,111,164,2011/5/19,11,Thursday,May
2222,Summer,0,1,38,130,168,2011/5/19,12,Thursday,May
2223,Summer,0,1,44,139,183,2011/5/19,13,Thursday,May
2224,Summer,0,1,43,137,180,2011/5/19,14,Thursday,May
2225,Summer,0,1,63,125,188,2011/5/19,15,Thursday,May
2226,Summer,0,1,55,247,302,2011/5/19,16,Thursday,May
2227,Summer,0,1,60,487,547,2011/5/19,17,Thursday,May
2228,Summer,0,1,59,454,513,2011/5/19,18,Thursday,May
2229,Summer,0,1,65,345,410,2011/5/19,19,Thursday,May
2230,Summer,0,1,46,236,282,2011/5/19,20,Thursday,May
2231,Summer,0,1,29,180,209,2011/5/19,21,Thursday,May
2232,Summer,0,1,11,68,79,2011/5/19,22,Thursday,May
2233,Summer,0,1,9,63,72,2011/5/19,23,Thursday,May
2234,Summer,0,1,9,25,34,2011/6/1,0,Wednesday,June
2235,Summer,0,1,8,9,17,2011/6/1,1,Wednesday,June
2236,Summer,0,1,0,3,3,2011/6/1,2,Wednesday,June
2237,Summer,0,1,0,6,6,2011/6/1,3,Wednesday,June
2238,Summer,0,1,0,4,4,2011/6/1,4,Wednesday,June
2239,Summer,0,1,2,19,21,2011/6/1,5,Wednesday,June
2240,Summer,0,1,7,121,128,2011/6/1,6,Wednesday,June
2241,Summer,0,1,19,265,284,2011/6/1,7,Wednesday,June
2242,Summer,0,1,37,417,454,2011/6/1,8,Wednesday,June
2243,Summer,0,1,34,173,207,2011/6/1,9,Wednesday,June
2244,Summer,0,1,31,84,115,2011/6/1,10,Wednesday,June
2245,Summer,0,1,26,86,112,2011/6/1,11,Wednesday,June
2246,Summer,0,1,32,137,169,2011/6/1,12,Wednesday,June
2247,Summer,0,1,29,125,154,2011/6/1,13,Wednesday,June
2248,Summer,0,1,40,105,145,2011/6/1,14,Wednesday,June
2249,Summer,0,1,25,127,152,2011/6/1,15,Wednesday,June
2250,Summer,0,1,39,227,266,2011/6/1,16,Wednesday,June
2251,Summer,0,1,52,434,486,2011/6/1,17,Wednesday,June
2252,Summer,0,1,31,278,309,2011/6/1,18,Wednesday,June
2253,Summer,0,1,16,248,264,2011/6/1,19,Wednesday,June
2254,Summer,0,1,23,233,256,2011/6/1,20,Wednesday,June
2255,Summer,0,1,29,161,190,2011/6/1,21,Wednesday,June
2256,Summer,0,1,14,115,129,2011/6/1,22,Wednesday,June
2257,Summer,0,1,10,59,69,2011/6/1,23,Wednesday,June
2258,Summer,0,1,11,31,42,2011/6/2,0,Thursday,June
2259,Summer,0,1,3,12,15,2011/6/2,1,Thursday,June
2260,Summer,0,1,0,6,6,2011/6/2,2,Thursday,June
2261,Summer,0,1,0,4,4,2011/6/2,3,Thursday,June
2262,Summer,0,1,0,3,3,2011/6/2,4,Thursday,June
2263,Summer,0,1,3,28,31,2011/6/2,5,Thursday,June
2264,Summer,0,1,7,106,113,2011/6/2,6,Thursday,June
2265,Summer,0,1,19,285,304,2011/6/2,7,Thursday,June
2266,Summer,0,1,25,442,467,2011/6/2,8,Thursday,June
2267,Summer,0,1,28,197,225,2011/6/2,9,Thursday,June
2268,Summer,0,1,33,106,139,2011/6/2,10,Thursday,June
2269,Summer,0,1,42,123,165,2011/6/2,11,Thursday,June
2270,Summer,0,1,39,193,232,2011/6/2,12,Thursday,June
2271,Summer,0,1,35,168,203,2011/6/2,13,Thursday,June
2272,Summer,0,1,43,142,185,2011/6/2,14,Thursday,June
2273,Summer,0,1,44,144,188,2011/6/2,15,Thursday,June
2274,Summer,0,1,63,255,318,2011/6/2,16,Thursday,June
2275,Summer,0,1,88,484,572,2011/6/2,17,Thursday,June
2276,Summer,0,1,74,451,525,2011/6/2,18,Thursday,June
2277,Summer,0,1,58,321,379,2011/6/2,19,Thursday,June
2278,Summer,0,1,51,286,337,2011/6/2,20,Thursday,June
2279,Summer,0,1,33,215,248,2011/6/2,21,Thursday,June
2280,Summer,0,1,14,141,155,2011/6/2,22,Thursday,June
2281,Summer,0,1,23,89,112,2011/6/2,23,Thursday,June
2282,Summer,0,1,15,53,68,2011/6/3,0,Friday,June
2283,Summer,0,1,7,15,22,2011/6/3,1,Friday,June
2284,Summer,0,1,0,12,12,2011/6/3,2,Friday,June
2285,Summer,0,1,0,5,5,2011/6/3,3,Friday,June
2286,Summer,0,1,1,5,6,2011/6/3,4,Friday,June
2287,Summer,0,1,4,24,28,2011/6/3,5,Friday,June
2288,Summer,0,1,8,98,106,2011/6/3,6,Friday,June
2289,Summer,0,1,25,252,277,2011/6/3,7,Friday,June
2290,Summer,0,1,31,471,502,2011/6/3,8,Friday,June
2291,Summer,0,1,36,194,230,2011/6/3,9,Friday,June
2292,Summer,0,1,54,107,161,2011/6/3,10,Friday,June
2293,Summer,0,1,57,135,192,2011/6/3,11,Friday,June
2294,Summer,0,1,51,208,259,2011/6/3,12,Friday,June
2295,Summer,0,1,58,190,248,2011/6/3,13,Friday,June
2296,Summer,0,1,66,174,240,2011/6/3,14,Friday,June
2297,Summer,0,1,56,156,212,2011/6/3,15,Friday,June
2298,Summer,0,1,63,286,349,2011/6/3,16,Friday,June
2299,Summer,0,1,73,485,558,2011/6/3,17,Friday,June
2300,Summer,0,1,76,488,564,2011/6/3,18,Friday,June
2301,Summer,0,1,53,338,391,2011/6/3,19,Friday,June
2302,Summer,0,1,57,236,293,2011/6/3,20,Friday,June
2303,Summer,0,1,51,196,247,2011/6/3,21,Friday,June
2304,Summer,0,1,26,145,171,2011/6/3,22,Friday,June
2305,Summer,0,1,30,141,171,2011/6/3,23,Friday,June
2306,Summer,0,0,24,69,93,2011/6/4,0,Saturday,June
2307,Summer,0,0,14,80,94,2011/6/4,1,Saturday,June
2308,Summer,0,0,18,41,59,2011/6/4,2,Saturday,June
2309,Summer,0,0,8,10,18,2011/6/4,3,Saturday,June
2310,Summer,0,0,4,11,15,2011/6/4,4,Saturday,June
2311,Summer,0,0,3,5,8,2011/6/4,5,Saturday,June
2312,Summer,0,0,11,17,28,2011/6/4,6,Saturday,June
2313,Summer,0,0,27,60,87,2011/6/4,7,Saturday,June
2314,Summer,0,0,29,96,125,2011/6/4,8,Saturday,June
2315,Summer,0,0,55,169,224,2011/6/4,9,Saturday,June
2316,Summer,0,0,115,202,317,2011/6/4,10,Saturday,June
2317,Summer,0,0,120,249,369,2011/6/4,11,Saturday,June
2318,Summer,0,0,150,270,420,2011/6/4,12,Saturday,June
2319,Summer,0,0,188,268,456,2011/6/4,13,Saturday,June
2320,Summer,0,0,193,258,451,2011/6/4,14,Saturday,June
2321,Summer,0,0,180,224,404,2011/6/4,15,Saturday,June
2322,Summer,0,0,168,272,440,2011/6/4,16,Saturday,June
2323,Summer,0,0,142,202,344,2011/6/4,17,Saturday,June
2324,Summer,0,0,127,214,341,2011/6/4,18,Saturday,June
2325,Summer,0,0,79,206,285,2011/6/4,19,Saturday,June
2326,Summer,0,0,90,149,239,2011/6/4,20,Saturday,June
2327,Summer,0,0,46,139,185,2011/6/4,21,Saturday,June
2328,Summer,0,0,49,141,190,2011/6/4,22,Saturday,June
2329,Summer,0,0,29,121,150,2011/6/4,23,Saturday,June
2330,Summer,0,0,23,90,113,2011/6/5,0,Sunday,June
2331,Summer,0,0,26,70,96,2011/6/5,1,Sunday,June
2332,Summer,0,0,16,48,64,2011/6/5,2,Sunday,June
2333,Summer,0,0,22,25,47,2011/6/5,3,Sunday,June
2334,Summer,0,0,4,8,12,2011/6/5,4,Sunday,June
2335,Summer,0,0,1,5,6,2011/6/5,5,Sunday,June
2336,Summer,0,0,10,11,21,2011/6/5,6,Sunday,June
2337,Summer,0,0,8,19,27,2011/6/5,7,Sunday,June
2338,Summer,0,0,24,74,98,2011/6/5,8,Sunday,June
2339,Summer,0,0,53,111,164,2011/6/5,9,Sunday,June
2340,Summer,0,0,83,168,251,2011/6/5,10,Sunday,June
2341,Summer,0,0,121,214,335,2011/6/5,11,Sunday,June
2342,Summer,0,0,123,212,335,2011/6/5,12,Sunday,June
2343,Summer,0,0,154,213,367,2011/6/5,13,Sunday,June
2344,Summer,0,0,161,224,385,2011/6/5,14,Sunday,June
2345,Summer,0,0,161,256,417,2011/6/5,15,Sunday,June
2346,Summer,0,0,138,260,398,2011/6/5,16,Sunday,June
2347,Summer,0,0,126,264,390,2011/6/5,17,Sunday,June
2348,Summer,0,0,124,239,363,2011/6/5,18,Sunday,June
2349,Summer,0,0,108,249,357,2011/6/5,19,Sunday,June
2350,Summer,0,0,84,195,279,2011/6/5,20,Sunday,June
2351,Summer,0,0,54,111,165,2011/6/5,21,Sunday,June
2352,Summer,0,0,36,94,130,2011/6/5,22,Sunday,June
2353,Summer,0,0,25,61,86,2011/6/5,23,Sunday,June
2354,Summer,0,1,11,18,29,2011/6/6,0,Monday,June
2355,Summer,0,1,9,5,14,2011/6/6,1,Monday,June
2356,Summer,0,1,4,4,8,2011/6/6,2,Monday,June
2357,Summer,0,1,2,3,5,2011/6/6,3,Monday,June
2358,Summer,0,1,4,4,8,2011/6/6,4,Monday,June
2359,Summer,0,1,7,24,31,2011/6/6,5,Monday,June
2360,Summer,0,1,11,101,112,2011/6/6,6,Monday,June
2361,Summer,0,1,18,281,299,2011/6/6,7,Monday,June
2362,Summer,0,1,28,410,438,2011/6/6,8,Monday,June
2363,Summer,0,1,26,162,188,2011/6/6,9,Monday,June
2364,Summer,0,1,31,64,95,2011/6/6,10,Monday,June
2365,Summer,0,1,39,72,111,2011/6/6,11,Monday,June
2366,Summer,0,1,25,128,153,2011/6/6,12,Monday,June
2367,Summer,0,1,28,152,180,2011/6/6,13,Monday,June
2368,Summer,0,1,46,99,145,2011/6/6,14,Monday,June
2369,Summer,0,1,38,127,165,2011/6/6,15,Monday,June
2370,Summer,0,1,34,233,267,2011/6/6,16,Monday,June
2371,Summer,0,1,63,516,579,2011/6/6,17,Monday,June
2372,Summer,0,1,56,500,556,2011/6/6,18,Monday,June
2373,Summer,0,1,64,343,407,2011/6/6,19,Monday,June
2374,Summer,0,1,59,277,336,2011/6/6,20,Monday,June
2375,Summer,0,1,29,160,189,2011/6/6,21,Monday,June
2376,Summer,0,1,36,137,173,2011/6/6,22,Monday,June
2377,Summer,0,1,5,55,60,2011/6/6,23,Monday,June
2378,Summer,0,1,5,15,20,2011/6/7,0,Tuesday,June
2379,Summer,0,1,2,2,4,2011/6/7,1,Tuesday,June
2380,Summer,0,1,3,2,5,2011/6/7,2,Tuesday,June
2381,Summer,0,1,1,1,2,2011/6/7,3,Tuesday,June
2382,Summer,0,1,2,3,5,2011/6/7,4,Tuesday,June
2383,Summer,0,1,2,30,32,2011/6/7,5,Tuesday,June
2384,Summer,0,1,10,116,126,2011/6/7,6,Tuesday,June
2385,Summer,0,1,23,311,334,2011/6/7,7,Tuesday,June
2386,Summer,0,1,45,432,477,2011/6/7,8,Tuesday,June
2387,Summer,0,1,27,190,217,2011/6/7,9,Tuesday,June
2388,Summer,0,1,37,86,123,2011/6/7,10,Tuesday,June
2389,Summer,0,1,38,113,151,2011/6/7,11,Tuesday,June
2390,Summer,0,1,42,141,183,2011/6/7,12,Tuesday,June
2391,Summer,0,1,55,141,196,2011/6/7,13,Tuesday,June
2392,Summer,0,1,34,112,146,2011/6/7,14,Tuesday,June
2393,Summer,0,1,56,127,183,2011/6/7,15,Tuesday,June
2394,Summer,0,1,55,253,308,2011/6/7,16,Tuesday,June
2395,Summer,0,1,64,475,539,2011/6/7,17,Tuesday,June
2396,Summer,0,1,72,479,551,2011/6/7,18,Tuesday,June
2397,Summer,0,1,69,355,424,2011/6/7,19,Tuesday,June
2398,Summer,0,1,45,301,346,2011/6/7,20,Tuesday,June
2399,Summer,0,1,31,187,218,2011/6/7,21,Tuesday,June
2400,Summer,0,1,27,126,153,2011/6/7,22,Tuesday,June
2401,Summer,0,1,18,72,90,2011/6/7,23,Tuesday,June
2402,Summer,0,1,12,29,41,2011/6/8,0,Wednesday,June
2403,Summer,0,1,3,20,23,2011/6/8,1,Wednesday,June
2404,Summer,0,1,0,7,7,2011/6/8,2,Wednesday,June
2405,Summer,0,1,2,1,3,2011/6/8,3,Wednesday,June
2406,Summer,0,1,0,6,6,2011/6/8,4,Wednesday,June
2407,Summer,0,1,0,21,21,2011/6/8,5,Wednesday,June
2408,Summer,0,1,13,103,116,2011/6/8,6,Wednesday,June
2409,Summer,0,1,24,329,353,2011/6/8,7,Wednesday,June
2410,Summer,0,1,46,435,481,2011/6/8,8,Wednesday,June
2411,Summer,0,1,34,168,202,2011/6/8,9,Wednesday,June
2412,Summer,0,1,27,63,90,2011/6/8,10,Wednesday,June
2413,Summer,0,1,28,106,134,2011/6/8,11,Wednesday,June
2414,Summer,0,1,15,134,149,2011/6/8,12,Wednesday,June
2415,Summer,0,1,20,116,136,2011/6/8,13,Wednesday,June
2416,Summer,0,1,44,111,155,2011/6/8,14,Wednesday,June
2417,Summer,0,1,28,100,128,2011/6/8,15,Wednesday,June
2418,Summer,0,1,34,199,233,2011/6/8,16,Wednesday,June
